"Source 
(H -HK-CERT/
U - US-CERT/
M - MSS)","Primary
			Vendor -- Product",Description,Published,CVSS Score,Source & Patch Info,"Relevant to Corporate IT 
(Yes / No / Maybe)",Vuln
 ,google -- chrome,Heap buffer overflow in Reader Mode in Google Chrome prior to 90.0.4430.212 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,2021-06-04,6.8,CVE-2021-30518, ,Medium
 ,google -- chrome,Use after free in WebUI in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30527, ,Medium
 ,google -- chrome,Use after free in Payments in Google Chrome prior to 90.0.4430.212 allowed an attacker who convinced a user to install a malicious payments app to potentially exploit heap corruption via a crafted HTML page.,2021-06-04,6.8,CVE-2021-30519, ,Medium
 ,google -- chrome,Use after free in Tab Strip in Google Chrome prior to 90.0.4430.212 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-04,6.8,CVE-2021-30520, ,Medium
 ,google -- chrome,Heap buffer overflow in Autofill in Google Chrome on Android prior to 91.0.4472.77 allowed a remote attacker to perform out of bounds memory access via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30521, ,Medium
 ,google -- chrome,Use after free in WebAudio in Google Chrome prior to 91.0.4472.77 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30522, ,Medium
 ,google -- chrome,Use after free in WebRTC in Google Chrome prior to 91.0.4472.77 allowed a remote attacker to potentially exploit heap corruption via a crafted SCTP packet.,2021-06-07,6.8,CVE-2021-30523, ,Medium
 ,google -- chrome,Use after free in TabStrip in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30524, ,Medium
 ,google -- chrome,Use after free in TabGroups in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30525, ,Medium
 ,google -- chrome,Out of bounds write in TabStrip in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to perform an out of bounds memory write via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30526, ,Medium
 ,google -- chrome,Use after free in WebAuthentication in Google Chrome on Android prior to 91.0.4472.77 allowed a remote attacker who had compromised the renderer process of a user who had saved a credit card in their Google account to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30528, ,Medium
 ,google -- chrome,Use after free in File API in Google Chrome prior to 90.0.4430.212 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,2021-06-04,6.8,CVE-2021-30515, ,Medium
 ,google -- chrome,Use after free in Bookmarks in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30529, ,Medium
 ,google -- chrome,Double free in ICU in Google Chrome prior to 91.0.4472.77 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30535, ,Medium
 ,google -- chrome,Use after free in Tab Strip in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30542, ,Medium
 ,google -- chrome,Use after free in Tab Strip in Google Chrome prior to 91.0.4472.77 allowed an attacker who convinced a user to install a malicious extension to potentially exploit heap corruption via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30543, ,Medium
 ,google -- chrome,Incorrect security UI in payments in Google Chrome on Android prior to 91.0.4472.77 allowed a remote attacker to perform domain spoofing via a crafted HTML page.,2021-06-07,4.3,CVE-2021-30540, ,Medium
 ,google -- chrome,Heap buffer overflow in History in Google Chrome prior to 90.0.4430.212 allowed a remote attacker who had compromised the renderer process to potentially exploit heap corruption via a crafted HTML page.,2021-06-04,6.8,CVE-2021-30516, ,Medium
 ,google -- chrome,Out of bounds memory access in WebAudio in Google Chrome prior to 91.0.4472.77 allowed a remote attacker to perform out of bounds memory access via a crafted HTML page.,2021-06-07,6.8,CVE-2021-30530, ,Medium
 ,ibm -- datapower_gateway,"IBM DataPower Gateway 10.0.0.0 through 10.0.1.0 and 2018.4.1.0 through 2018.4.1.14 stores sensitive information in GET request parameters. This may lead to information disclosure if unauthorized parties have access to the URLs via server logs, referrer header or browser history. IBM X-Force ID: 193033.",2021-06-07,5,CVE-2020-5008, ,Medium
 ,ibm -- websphere_application_server_nd,"IBM WebSphere Application Server Network Deployment 8.5 and 9.0 could allow a remote authenticated attacker to traverse directories. An attacker could send a specially-crafted URL request containing ""dot dot"" sequences (/../) to read and delete arbitrary files on the system. IBM X-Force ID: 198435.",2021-06-07,6.5,CVE-2021-20517, ,Medium
 ,inverse -- sogo,SOGo 2.x before 2.4.1 and 3.x through 5.x before 5.1.1 does not validate the signatures of any SAML assertions it receives. Any actor with network access to the deployment could impersonate users when SAML is the authentication method. (Only versions after 2.0.5a are affected.),2021-06-04,5,CVE-2021-33054, ,Medium
 ,jnews -- jnews,"The JNews WordPress theme before 8.0.6 did not sanitise the cat_id parameter in the POST request /?ajax-request=jnews (with action=jnews_build_mega_category_*), leading to a Reflected Cross-Site Scripting (XSS) issue.",2021-06-07,4.3,CVE-2021-24342, ,Medium
 ,luca-app -- luca,Luca through 1.7.4 on Android allows remote attackers to obtain sensitive information about COVID-19 tracking because requests related to Check-In State occur shortly after requests for Phone Number Registration.,2021-06-04,5,CVE-2021-33838, ,Medium
 ,luca-app -- luca,The server in Luca through 1.1.14 allows remote attackers to cause a denial of service (insertion of many fake records related to COVID-19) because Phone Number data lacks a digital signature.,2021-06-04,5,CVE-2021-33840, ,Medium
 ,luca-app -- luca,Luca through 1.7.4 on Android allows remote attackers to obtain sensitive information about COVID-19 tracking because the QR code of a Public Location can be intentionally confused with the QR code of a Private Meeting.,2021-06-04,5,CVE-2021-33839, ,Medium
 ,microsoft -- 365_apps,Microsoft Office Graphics Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31940.,2021-06-08,6.8,CVE-2021-31941, ,Medium
 ,microsoft -- 365_apps,Microsoft Office Graphics Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31941.,2021-06-08,6.8,CVE-2021-31940, ,Medium
 ,microsoft -- 3d_viewer,3D Viewer Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31942.,2021-06-08,6.8,CVE-2021-31943, ,Medium
 ,microsoft -- 3d_viewer,3D Viewer Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31943.,2021-06-08,6.8,CVE-2021-31942, ,Medium
 ,microsoft -- 3d_viewer,3D Viewer Information Disclosure Vulnerability,2021-06-08,4.3,CVE-2021-31944, ,Medium
 ,microsoft -- edge,Microsoft Edge (Chromium-based) Elevation of Privilege Vulnerability,2021-06-08,5.1,CVE-2021-33741, ,Medium
 ,microsoft -- kubernetes_tools,Microsoft VsCode Kubernetes Tools Extension Elevation of Privilege Vulnerability,2021-06-08,6.8,CVE-2021-31938, ,Medium
 ,microsoft -- malware_protection_engine,Microsoft Defender Remote Code Execution Vulnerability,2021-06-08,6.8,CVE-2021-31985, ,Medium
 ,microsoft -- paint_3d,"Paint 3D Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31945, CVE-2021-31983.",2021-06-08,6.8,CVE-2021-31946, ,Medium
 ,microsoft -- paint_3d,"Paint 3D Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31946, CVE-2021-31983.",2021-06-08,6.8,CVE-2021-31945, ,Medium
 ,microsoft -- sharepoint_enterprise_server,"Microsoft SharePoint Server Remote Code Execution Vulnerability This CVE ID is unique from CVE-2021-31963, CVE-2021-31966.",2021-06-08,6.5,CVE-2021-26420, ,Medium
 ,microsoft -- vp9_video_extensions,VP9 Video Extensions Remote Code Execution Vulnerability,2021-06-08,6.8,CVE-2021-31967, ,Medium
 ,microsoft -- windows_10,Windows Remote Desktop ServicesÂ Denial of Service Vulnerability,2021-06-08,5,CVE-2021-31968, ,Medium
 ,microsoft -- windows_10,Server for NFS Denial of Service Vulnerability,2021-06-08,5,CVE-2021-31974, ,Medium
 ,microsoft -- windows_10,Windows Cloud Files Mini Filter Driver Elevation of Privilege Vulnerability,2021-06-08,4.6,CVE-2021-31969, ,Medium
 ,microsoft -- windows_10,Windows GPSVC Elevation of Privilege Vulnerability,2021-06-08,4.6,CVE-2021-31973, ,Medium
 ,microsoft -- windows_10,Windows HTML Platform Security Feature Bypass Vulnerability,2021-06-08,6.8,CVE-2021-31971, ,Medium
 ,microsoft -- windows_server_2008,Windows DCOM Server Security Feature Bypass,2021-06-08,4.3,CVE-2021-26414, ,Medium
 ,microsoft -- windows_server_2008,Microsoft Enhanced Cryptographic Provider Elevation of Privilege Vulnerability This CVE ID is unique from CVE-2021-31199.,2021-06-08,4.6,CVE-2021-31201, ,Medium
 ,microsoft -- windows_server_2008,Windows Print Spooler Elevation of Privilege Vulnerability,2021-06-08,6.8,CVE-2021-1675, ,Medium
 ,openexr -- openexr,An integer overflow leading to a heap-buffer overflow was found in the DwaCompressor of OpenEXR in versions before 3.0.1. An attacker could use this flaw to crash an application compiled with OpenEXR.,2021-06-08,4.3,CVE-2021-23215, ,Medium
 ,openexr -- openexr,An integer overflow leading to a heap-buffer overflow was found in the DwaCompressor of OpenEXR in versions before 3.0.1. An attacker could use this flaw to crash an application compiled with OpenEXR. This is a different flaw from CVE-2021-23215.,2021-06-08,4.3,CVE-2021-26260, ,Medium
 ,openexr -- openexr,An integer overflow leading to a heap-buffer overflow was found in OpenEXR in versions before 3.0.1. An attacker could use this flaw to crash an application compiled with OpenEXR.,2021-06-08,4.3,CVE-2021-26945, ,Medium
 ,openexr -- openexr,A heap-buffer overflow was found in the copyIntoFrameBuffer function of OpenEXR in versions before 3.0.1. An attacker could use this flaw to execute arbitrary code with the permissions of the user running the application compiled against OpenEXR.,2021-06-08,6.8,CVE-2021-23169, ,Medium
 ,openvpn -- openvpn_access_server,OpenVPN Access Server 2.7.3 to 2.8.7 allows remote attackers to trigger an assert during the user authentication phase via incorrect authentication token data in an early phase of the user authentication resulting in a denial of service.,2021-06-04,5,CVE-2020-36382, ,Medium
 ,pagelayer -- pagelayer,PageLayer before 1.3.5 allows reflected XSS via the font-size parameter.,2021-06-07,4.3,CVE-2020-36383, ,Medium
 ,pagelayer -- pagelayer,PageLayer before 1.3.5 allows reflected XSS via color settings.,2021-06-07,4.3,CVE-2020-36384, ,Medium
 ,qualcomm -- apq8009_firmware,"Time-of-check time-of-use race condition While processing partition entries due to newly created buffer was read again from mmc without validation in Snapdragon Auto, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",2021-06-09,6.9,CVE-2020-11233, ,Medium
 ,qualcomm -- apq8009w_firmware,"Use after free due to race condition when reopening the device driver repeatedly in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking",2021-06-09,6.9,CVE-2020-11250, ,Medium
 ,qualcomm -- apq8096au_firmware,"Resource leakage issue during dci client registration due to reference count is not decremented if dci client registration fails in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables",2021-06-09,4.6,CVE-2020-11160, ,Medium
 ,refined-github_project -- refined-github,"The Refined GitHub browser extension before 21.6.8 might allow XSS via a link in a document. NOTE: github.com sends Content-Security-Policy headers to, in general, address XSS and other concerns.",2021-06-09,4.3,CVE-2021-34364, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated PCX file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-33661, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated FLI file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-33660, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated GIF file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-33659, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated TIF file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-27641, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated JT file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-27638, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated JT file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-27639, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated PSD file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-27640, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated PCX file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-27642, ,Medium
 ,sap -- 3d_visual_enterprise_viewer,"SAP 3D Visual Enterprise Viewer, version - 9, allows a user to open manipulated IFF file received from untrusted sources which results in crashing of the application and becoming temporarily unavailable until the user restarts the application, this is caused due to Improper Input Validation.",2021-06-09,4.3,CVE-2021-27643, ,Medium
 ,simple-log_project -- simple-log,"Cross Site Request Forgery (CSRF) in Simple-Log v1.6 allows remote attackers to gain privilege and execute arbitrary code via the component ""Simple-Log/admin/admin.php?act=act_add_member"".",2021-06-07,6.8,CVE-2020-18265, ,Medium
 ,simple-log_project -- simple-log,"Cross Site Request Forgery (CSRF) in Simple-Log v1.6 allows remote attackers to gain privilege and execute arbitrary code via the component ""Simple-Log/admin/admin.php?act=act_edit_member"".",2021-06-07,6.8,CVE-2020-18264, ,Medium
 ,tracefinanacial -- crestbridge,"Trace Financial CRESTBridge <6.3.0.02 contains an authenticated SQL injection vulnerability, which was fixed in 6.3.0.03.",2021-06-10,6.5,CVE-2020-24667, ,Medium
 ,tracefinanacial -- crestbridge,"Trace Financial CRESTBridge <6.3.0.02 contains an authenticated SQL injection vulnerability, which was fixed in 6.3.0.03.",2021-06-10,6.5,CVE-2020-24671, ,Medium
 ,wireshark -- wireshark,Infinite loop in DVB-S2-BB dissector in Wireshark 3.4.0 to 3.4.5 allows denial of service via packet injection or crafted capture file,2021-06-07,5,CVE-2021-22222, ,Medium
 ,bloofox -- bloofoxcms,BloofoxCMS 0.5.2.1 allows Reflected Cross-Site Scripting (XSS) vulnerability by inserting a XSS payload within the 'fileurl' parameter.,2021-06-04,3.5,CVE-2020-36139, ,Low
 ,chiyu-tech -- bf-430_firmware,"Multiple storage XSS vulnerabilities were discovered on BF-430, BF-431 and BF-450M TCP/IP Converter devices from CHIYU Technology Inc due to a lack of sanitization of the input on the components man.cgi, if.cgi, dhcpc.cgi, ppp.cgi.",2021-06-04,3.5,CVE-2021-31250, ,Low
 ,iflychat -- iflychat,"The iFlyChat - WordPress Chat plugin through 4.6.4 does not sanitise its APP ID setting before outputting it back in the page, leading to an authenticated Stored Cross-Site Scripting issue",2021-06-07,3.5,CVE-2021-24343, ,Low
 ,microsoft -- malware_protection_engine,Microsoft Defender Denial of Service Vulnerability,2021-06-08,2.1,CVE-2021-31978, ,Low
 ,microsoft -- windows_10,Windows Kernel Information Disclosure Vulnerability,2021-06-08,2.1,CVE-2021-31955, ,Low
 ,microsoft -- windows_10,Windows Bind Filter Driver Information Disclosure Vulnerability,2021-06-08,2.1,CVE-2021-31960, ,Low
 ,microsoft -- windows_10,Windows TCP/IP Driver Security Feature Bypass Vulnerability,2021-06-08,2.1,CVE-2021-31970, ,Low
 ,microsoft -- windows_10,Event Tracing for Windows Information Disclosure Vulnerability,2021-06-08,2.1,CVE-2021-31972, ,Low
 ,openvpn -- openvpn_access_server,"OpenVPN Access Server 2.8.7 and earlier versions allows a remote attackers to bypass authentication and access control channel data on servers configured with deferred authentication, which can be used to potentially trigger further information leaks.",2021-06-04,3.5,CVE-2020-15077, ,Low
 ,tracefinanacial -- crestbridge,"Trace Financial CRESTBridge <6.3.0.02 contains a stored XSS vulnerability, which was fixed in 6.3.0.03.",2021-06-10,3.5,CVE-2020-24663, ,Low
 ,tracefinancial -- crestbridge,"Trace Financial Crest Bridge <6.3.0.02 contains a stored XSS vulnerability, which was fixed in 6.3.0.03.",2021-06-10,3.5,CVE-2020-24668, ,Low
 ,edk2 -- edk2,A heap overflow in LzmaUefiDecompressGetInfo function in EDK II.,2021-06-11,not yet calculated,CVE-2021-28211, ,Not Yet Assigned
 ,2sic -- 2sxc,An issue was discovered in 2sic 2sxc before 11.22. A XSS vulnerability in the sxcver parameter of dnn/ui.html allows an attacker to craft a malicious URL that executes a JavaScript payload in a victim's browser.,2021-06-07,not yet calculated,CVE-2020-26885, ,Not Yet Assigned
 ,N/A -- N/A,Windows Kernel-Mode Driver Elevation of Privilege Vulnerability,2021-06-08,not yet calculated,CVE-2021-31952, ,Not Yet Assigned
 ,accela -- civic_platform,Accela Civic Platform through 20.1 allows ssoAdapter/logoutAction.do successURL XSS.,2021-06-09,not yet calculated,CVE-2021-34370, ,Not Yet Assigned
 ,accela -- civic_platform,portlets/contact/ref/refContactDetail.do in Accela Civic Platform through 20.1 allows remote attackers to obtain sensitive information via a modified contactSeqNumber value.,2021-06-09,not yet calculated,CVE-2021-34369, ,Not Yet Assigned
 ,accenture -- annex_cloud_loyalty_experience_platform,"An Insecure Direct Object Reference (IDOR) vulnerability in Annex Cloud Loyalty Experience Platform <2021.1.0.1 allows any authenticated attacker to modify any existing user, including users assigned to different environments and clients. It was fixed in v2021.1.0.2.",2021-06-10,not yet calculated,CVE-2021-31927, ,Not Yet Assigned
 ,accenture -- annex_cloud_loyalty_experience_platform,Annex Cloud Loyalty Experience Platform <2021.1.0.1 allows any authenticated attacker to escalate privileges to superadministrator. It was fixed in v2021.1.0.2.,2021-06-10,not yet calculated,CVE-2021-31928, ,Not Yet Assigned
 ,accenture -- annex_cloud_loyalty_experience_platform,"Annex Cloud Loyalty Experience Platform <2021.1.0.1 allows any authenticated attacker to modify loyalty campaigns and settings, such as fraud prevention, coupon groups, email templates, or referrals.",2021-06-10,not yet calculated,CVE-2021-31929, ,Not Yet Assigned
 ,accusoft -- imagegear,An improper array index validation vulnerability exists in the TIF IP_planar_raster_unpack functionality of Accusoft ImageGear 19.9. A specially crafted malformed file can lead to an out-of-bounds write. An attacker can provide a malicious file to trigger this vulnerability.,2021-06-11,not yet calculated,CVE-2021-21833, ,Not Yet Assigned
 ,accusoft -- imagegear,"A heap-based buffer overflow vulnerability exists in the PSD read_icc_icCurve_data functionality of Accusoft ImageGear 19.9. A specially crafted malformed file can lead to an integer overflow that, in turn, leads to a heap buffer overflow. An attacker can provide a malicious file to trigger this vulnerability.",2021-06-11,not yet calculated,CVE-2021-21795, ,Not Yet Assigned
 ,accusoft -- imagegear,A memory corruption vulnerability exists in the PNG png_palette_process functionality of Accusoft ImageGear 19.9. A specially crafted malformed file can lead to a heap buffer overflow. An attacker can provide malicious inputs to trigger this vulnerability.,2021-06-11,not yet calculated,CVE-2021-21808, ,Not Yet Assigned
 ,accusoft -- imagegear,An out-of-bounds write vulnerability exists in the JPG Handle_JPEG420 functionality of Accusoft ImageGear 19.9. A specially crafted malformed file can lead to memory corruption. An attacker can provide a malicious file to trigger this vulnerability.,2021-06-11,not yet calculated,CVE-2021-21824, ,Not Yet Assigned
 ,advantech -- iview,"The affected product is vulnerable to a SQL injection, which may allow an unauthorized attacker to disclose information on the iView (versions prior to v5.7.03.6182).",2021-06-11,not yet calculated,CVE-2021-32932, ,Not Yet Assigned
 ,advantech -- iview,"The affected product’s configuration is vulnerable due to missing authentication, which may allow an attacker to change configurations and execute arbitrary code on the iView (versions prior to v5.7.03.6182).",2021-06-11,not yet calculated,CVE-2021-32930, ,Not Yet Assigned
 ,advantech -- webaccess,Advantech WebAccess 8.4.2 and 8.4.4 allows XSS via the username column of the bwRoot.asp page of WADashboard.,2021-06-11,not yet calculated,CVE-2021-34540, ,Not Yet Assigned
 ,amd -- cpu_products,"Potential speculative code store bypass in all supported CPU products, in conjunction with software vulnerabilities relating to speculative execution of overwritten instructions, may cause an incorrect speculation and could result in data leakage.",2021-06-09,not yet calculated,CVE-2021-26313, ,Not Yet Assigned
 ,amd -- cpu_products,"Potential floating point value injection in all supported CPU products, in conjunction with software vulnerabilities relating to speculative execution with incorrect floating point results, may cause the use of incorrect data from FPVI and may result in data leakage.",2021-06-09,not yet calculated,CVE-2021-26314, ,Not Yet Assigned
 ,ansible -- ansible,"A flaw was found in Ansible if an ansible user sets ANSIBLE_ASYNC_DIR to a subdirectory of a world writable directory. When this occurs, there is a race condition on the managed machine. A malicious, non-privileged account on the remote machine can exploit the race condition to access the async result data. This flaw affects Ansible Tower 3.7 and Ansible Automation Platform 1.2.",2021-06-09,not yet calculated,CVE-2021-3533, ,Not Yet Assigned
 ,ansible -- ansible,A flaw was found in Ansible where the secret information present in async_files are getting disclosed when the user changes the jobdir to a world readable directory. Any secret information in an async status file will be readable by a malicious user on that system. This flaw affects Ansible Tower 3.7 and Ansible Automation Platform 1.2.,2021-06-09,not yet calculated,CVE-2021-3532, ,Not Yet Assigned
 ,apache -- apisix_dashboard,"In Apache APISIX Dashboard version 2.6, we changed the default value of listen host to 0.0.0.0 in order to facilitate users to configure external network access. In the IP allowed list restriction, a risky function was used for the IP acquisition, which made it possible to bypass the network limit. At the same time, the default account and password are fixed.Ultimately these factors lead to the issue of security risks. This issue is fixed in APISIX Dashboard 2.6.1",2021-06-08,not yet calculated,CVE-2021-33190, ,Not Yet Assigned
 ,apache -- http_server,"Apache HTTP Server versions 2.4.0 to 2.4.46 A specially crafted Cookie header handled by mod_session can cause a NULL pointer dereference and crash, leading to a possible Denial Of Service",2021-06-10,not yet calculated,CVE-2021-26690, ,Not Yet Assigned
 ,apache -- http_server,In Apache HTTP Server versions 2.4.0 to 2.4.46 a specially crafted SessionHeader sent by an origin server could cause a heap overflow,2021-06-10,not yet calculated,CVE-2021-26691, ,Not Yet Assigned
 ,apache -- http_server,"Apache HTTP Server versions 2.4.0 to 2.4.46 A specially crafted Digest nonce can cause a stack overflow in mod_auth_digest. There is no report of this overflow being exploitable, nor the Apache HTTP Server team could create one, though some particular compiler and/or compilation option might make it possible, with limited consequences anyway due to the size (a single byte) and the value (zero byte) of the overflow",2021-06-10,not yet calculated,CVE-2020-35452, ,Not Yet Assigned
 ,apache -- http_server,Apache HTTP Server versions 2.4.0 to 2.4.46 Unprivileged local users can stop httpd on Windows,2021-06-10,not yet calculated,CVE-2020-13938, ,Not Yet Assigned
 ,apache -- http_server,"Apache HTTP Server versions 2.4.41 to 2.4.46 mod_proxy_http can be made to crash (NULL pointer dereference) with specially crafted requests using both Content-Length and Transfer-Encoding headers, leading to a Denial of Service",2021-06-10,not yet calculated,CVE-2020-13950, ,Not Yet Assigned
 ,apache -- http_server,"Apache HTTP Server versions 2.4.6 to 2.4.46 mod_proxy_wstunnel configured on an URL that is not necessarily Upgraded by the origin server was tunneling the whole connection regardless, thus allowing for subsequent requests on the same connection to pass through with no HTTP validation, authentication or authorization possibly configured.",2021-06-10,not yet calculated,CVE-2019-17567, ,Not Yet Assigned
 ,apache -- http_server_versions,Apache HTTP Server versions 2.4.39 to 2.4.46 Unexpected matching behavior with 'MergeSlashes OFF',2021-06-10,not yet calculated,CVE-2021-30641, ,Not Yet Assigned
 ,apache -- pdfbox,"In Apache PDFBox, a carefully crafted PDF file can trigger an OutOfMemory-Exception while loading the file. This issue affects Apache PDFBox version 2.0.23 and prior 2.0.x versions.",2021-06-12,not yet calculated,CVE-2021-31811, ,Not Yet Assigned
 ,apache -- pdfbox,"In Apache PDFBox, a carefully crafted PDF file can trigger an infinite loop while loading the file. This issue affects Apache PDFBox version 2.0.23 and prior 2.0.x versions.",2021-06-12,not yet calculated,CVE-2021-31812, ,Not Yet Assigned
 ,atlassian -- jira_server_and_data_center,"The number range searcher component in Jira Server and Jira Data Center before version 8.5.14, from version 8.6.0 before version 8.13.6, and from version 8.14.0 before version 8.16.1 allows remote attackers inject arbitrary HTML or JavaScript via a cross site scripting (XSS) vulnerability.",2021-06-07,not yet calculated,CVE-2021-26078, ,Not Yet Assigned
 ,atlassian -- jira_server_and_data_center,"The CardLayoutConfigTable component in Jira Server and Jira Data Center before version 8.5.15, and from version 8.6.0 before version 8.13.7, and from version 8.14.0 before 8.17.0 allows remote attackers to inject arbitrary HTML or JavaScript via a cross site scripting (XSS) vulnerability.",2021-06-07,not yet calculated,CVE-2021-26079, ,Not Yet Assigned
 ,atlassian -- jira_server_and_data_center,"EditworkflowScheme.jspa in Jira Server and Jira Data Center before version 8.5.14, and from version 8.6.0 before version 8.13.6, and from 8.14.0 before 8.16.1 allows remote attackers to inject arbitrary HTML or JavaScript via a cross site scripting (XSS) vulnerability.",2021-06-07,not yet calculated,CVE-2021-26080, ,Not Yet Assigned
 ,atom -- atom,"The ATOM (ATOM - Smart life App for Android versions prior to 1.8.1 and ATOM - Smart life App for iOS versions prior to 1.8.2) does not verify server certificate properly, which allows man-in-the-middle attackers to eavesdrop on encrypted communication via a crafted certificate.",2021-06-09,not yet calculated,CVE-2021-20732, ,Not Yet Assigned
 ,auth0 -- lock,auth0-lock is Auth0's signin solution. Versions of nauth0-lock before and including `11.30.0` are vulnerable to reflected XSS. An attacker can execute arbitrary code when the library's `flashMessage` feature is utilized and user input or data from URL parameters is incorporated into the `flashMessage` or the library's `languageDictionary` feature is utilized and user input or data from URL parameters is incorporated into the `languageDictionary`. The vulnerability is patched in version 11.30.1.,2021-06-04,not yet calculated,CVE-2021-32641, ,Not Yet Assigned
 ,aveva -- intouch_runtime_2020_r2,"The vulnerability could expose cleartext credentials from AVEVA InTouch Runtime 2020 R2 and all prior versions (WindowViewer) if an authorized, privileged user creates a diagnostic memory dump of the process and saves it to a non-protected location.",2021-06-09,not yet calculated,CVE-2021-32942, ,Not Yet Assigned
 ,battle.net -- battle.net,"Battle.net.exe in Battle.Net 1.27.1.12428 suffers from an elevation of privileges vulnerability which can be used by an ""Authenticated User"" to modify the existing executable file with a binary of his choice. The vulnerability exist due to weak set of permissions being granted to the ""Authenticated Users Group"" which grants the (F) Flag aka ""Full Control""",2021-06-09,not yet calculated,CVE-2020-27383, ,Not Yet Assigned
